Token	Corpus	Speaker_ID	Genre	Comments	Type	SemanticRelation	Whole.Genitive	Whole.Sentence	Possessor	Possessor.Head	Possessor.Expression.Type	Final.Sibilant	Possessum	Possessum.Head	Possessor.Animacy5	Possessor.Animacy3	Possessor.Animacy2	Possessum.Animacy2	Possessor.Givenness	ProtoSemanticRelation	PersistenceBinary	Possessor.Thematicity	Possessor.Length	Possessum.Length	TTR
id=FROWNJ38 <s c="0011637 002" n=05153>	Frown	J38	Learned		s	OTH	India's city growth slowdown	The forces driving India 's city growth slowdown are to some extent also general , although they operate most strongly in a semiclosed economy .	India	India	ProperN	N	city growth slowdown	slowdown	place	inanimate	Inanim	Inanim	n	N	N	-1.782516056	1	3	73
id=FROWNJ38 <s c="0011585 072" n=05130>	Frown	J38	Learned		s	OTH	India's demo-economic structure	The answer hinges on the similarity between India 's demo-economic structure and that of other developing countries .	India	India	ProperN	N	demo-economic structure	structure	place	inanimate	Inanim	Inanim	n	N	Y	-1.782516056	1	2	77
id=FROWNJ38 <s c="0011604 002" n=05139>	Frown	J38	Learned		s	OTH	India's economic structure	Two other key features of India 's economic structure are its relatively large and developed rural nonagricultural sector and urban manufacturing 's dependence on domestically produced raw materials rather than on imported intermediates .	India	India	CommonN	N	economic structure	structure	place	inanimate	Inanim	Inanim	n	N	N	-1.782516056	1	2	72
id=FROWNJ42 <s c="0012376 102" n=05486>	Frown	J42	Learned		of	OTH	the legitimacy of any particular law	In the United States , the rule of recognition is the federal constitution since the legitimacy of any particular law can be traced through a complicated chain of validity back to the federal constitution .	any particular law	law	CommonN	N	the legitimacy	legitimacy	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.756961951	3	2	64
id=FROWNJ42 <s c="0012451 062" n=05514>	Frown	J42	Learned		of	OTH	the origin of law	While some scholars argue that Dworkin 's legal theory merely amends positivism , his theory nevertheless investigates the origin of law beyond the mere fact of its enactment by a legitimately constituted legal institution .	law	law	CommonN	N	the origin	origin	inanimate	inanimate	Inanim	Inanim	g	N	Y	-1.756961951	1	2	72
id=FROWNJ42 <s c="0012438 012" n=05509>	Frown	J42	Learned		s	OTH	Dworkin's caricature	Sullivan correctly notes that `` judicial discretion is more tightly circumscribed than Dworkin 's caricature indicates . ''	Dworkin	Dworkin	ProperN	N	caricature	caricature	animate	animate	Anim	Inanim	g	N	N	-1.744727495	1	1	67
id=FROWNJ42 <s c="0012359 092" n=05476>	Frown	J42	Learned		s	OTH	Dworkin's legal theory	Consequently , Dworkin 's legal theory establishes certain individual rights beyond the control of the majority , and links positive law to political theory and thereby to virtue and justice .	Dworkin	Dworkin	ProperN	N	legal theory	theory	animate	animate	Anim	Inanim	g	N	N	-1.744727495	1	2	66
id=FROWNJ42 <s c="0012443 063" n=05511>	Frown	J42	Learned		s	OTH	Dworkin's legal theory	Nevertheless , genuine differences differentiate Dworkin 's legal theory from positivism .	Dworkin	Dworkin	ProperN	N	legal theory	theory	animate	animate	Anim	Inanim	g	N	Y	-1.744727495	1	2	62
id=FROWNJ42 <s c="0012451 062" n=05514>	Frown	J42	Learned		s	OTH	Dworkin's legal theory	While some scholars argue that Dworkin 's legal theory merely amends positivism , his theory nevertheless investigates the origin of law beyond the mere fact of its enactment by a legitimately constituted legal institution .	Dworkin	Dworkin	ProperN	N	legal theory	theory	animate	animate	Anim	Inanim	g	N	N	-1.744727495	1	2	72
id=FROWNJ32 <s c="0010174 032" n=04535>	Frown	J32	Learned		of	OTH	the recent applications of word frequency	Below are some of the recent applications of word frequency in contemporary investigations to show why the dirty word frequency question has remained unanswered .	word frequency	frequency	CommonN	N	the recent applications	applications	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.688246139	2	3	72
id=FROWNJ32 <s c="0010154 002" n=04527>	Frown	J32	Learned		of	OTH	the role of word frequency	One of the early concerns was the role of word frequency in both face-to-face communication and through electronic media like radio , short wave , or encoded channels .	word frequency	frequency	CommonN	N	the role	role	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.688246139	2	2	69
id=FROWNJ42 <s c="0012448 052" n=05513>	Frown	J42	Learned		of	OTH	the existence of a master rule of recognition	Positivism distinguishes law from morality by identifying a master rule of recognition ; Dworkin denies the existence of a master rule of recognition and locates law in the practice of interpretation .	a master rule of recognition	rule	CommonN	N	the existence	existence	inanimate	inanimate	Inanim	Inanim	n	N	Y	-1.657577319	5	2	72
id=FROWNJ63 <s c="0016969 073" n=07258>	Frown	J63	Learned		of	OTH	The nonslavish adults of the household	The nonslavish adults of the household , however , having both experience and the ability to deliberate -LBR- prudence .	the household	household	CommonN	N	The nonslavish adults	adults	collective	collective	Inanim	Anim	n	N	N	-1.610833916	2	3	57
id=FROWNJ63 <s c="0016814 002" n=07194>	Frown	J63	Learned		s	OTH	the best household's aim	In that the best household 's aim is to instill unqualified moral virtue through some sort of rule , its aim appears to be indistinguishable from that of the best regime .	the best household	household	CommonN	N	aim	aim	collective	collective	Inanim	Inanim	g	N	Y	-1.610833916	3	1	67
id=FROWNJ63 <s c="0016816 072" n=07195>	Frown	J63	Learned		of	OTH	the aims of the best household	Moreover , the aims of the best household and the best regime are alike in that they both seek to acknowledge the distinctiveness of individual human beings ; according to Aristotle , diversity more than sameness gives rise to unity -LBR-	the best household	household	CommonN	N	the aims	aims	collective	collective	Inanim	Inanim	g	N	N	-1.610833916	3	2	69
id=FROWNJ63 <s c="0016848 043" n=07208>	Frown	J63	Learned		of	OTH	the material conditions of a household	For example , household management -LBR- rule over the material conditions of a household -RBR- teaches that specific things must fulfill specific needs and desires : food satiates hunger , a bed satisfies the need for sleep ; money itself can not satisfy such needs .	a household	household	CommonN	N	the material conditions	conditions	collective	collective	Inanim	Inanim	g	N	N	-1.610833916	2	3	70
id=FROWNJ22 <s c="0007922 043" n=03604>	Frown	J22	Learned		s	OTH	women's employment	According to the latest report , 28.6 percent of women 's employment is part-time -LBR- CEC 1989p : 140 -RBR- .	women	women	CommonN	N	employment	employment	animate	animate	Anim	Inanim	g	N	N	-1.602059991	1	1	76
id=FROWNJ22 <s c="0008049 022" n=03671>	Frown	J22	Learned		of	OTH	the situation of women	The opening sentence of the document states , `` The Community 's longstanding commitment to the improvement of the situation of women has established it as a pioneer and innovator in this field '' -LBR- CEC 1981 -RBR- .	women	women	CommonN	N	the situation	situation	animate	animate	Anim	Inanim	g	N	N	-1.602059991	1	2	65
id=FROWNJ51 <s c="0014477 002" n=06357>	Frown	J51	Learned		of	OTH	the business of logic	However , the notion that there are such things as laws of thought , and that it is the business of logic to study them , began to break down with the advent of non-Euclidean geometry , and with the many other sudden advances in mathematical theory also made during the 19th century .	logic	logic	CommonN	N	the business	business	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.585026652	1	2	76
id=FROWNJ51 <s c="0014289 062" n=06271>	Frown	J51	Learned		of	OTH	the concept of logic	The concept of logic has undergone numerous changes since the Greeks first took up the study in the fourth or fifth century B.C .	logic	logic	CommonN	N	the concept	concept	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.585026652	1	2	76
id=FROWNJ51 <s c="0014296 052" n=06273>	Frown	J51	Learned		of	OTH	the concept of logic	By way of introduction , I shall attempt to clarify the concept of logic , and introduce at of syllogistic logic :	logic	logic	CommonN	N	the concept	concept	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.585026652	1	2	75
id=FROWNJ51 <s c="0014330 052" n=06290>	Frown	J51	Learned		of	OTH	the original conception of logic	Hence the original conception of logic seems to have been that logic was supposed to give a legitimate account of the way in which we legitimately account for our beliefs and actions .	logic	logic	CommonN	N	the original conception	conception	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.585026652	1	3	73
id=FROWNJ51 <s c="0014465 032" n=06351>	Frown	J51	Learned		of	OTH	the familiar laws of logic	George Boole was able to demonstrate that simple mathematical operations , such as multiplication and subtraction , could be made to parallel the familiar laws of logic .	logic	logic	CommonN	N	the familiar laws	laws	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.585026652	1	3	71
id=FROWNJ51 <s c="0014474 042" n=06356>	Frown	J51	Learned		of	OTH	the methodology of logic	Hence mathematics changed the methodology of logic , but not -LBR- at first -RBR- its essential subject matter .	logic	logic	CommonN	N	the methodology	methodology	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.585026652	1	2	73
id=FROWNJ51 <s c="0014423 002" n=06335>	Frown	J51	Learned		of	OTH	the scope of logic	This definition gave a sort of unity to the list of subjects which were thought to fall within the scope of logic , but it also caused some of the subjects to be pushed into the forefront , while others took on a merely peripheral importance .	logic	logic	CommonN	N	the scope	scope	inanimate	inanimate	Inanim	Inanim	g	N	Y	-1.585026652	1	2	65
id=FROWNJ51 <s c="0014302 042" n=06276>	Frown	J51	Learned		of	OTH	the study of syllogistic logic	In taking up the study of syllogistic logic - a form of logic with deep historical roots - it may therefore be advisable to begin by acquiring some sense of how the word logic has changed its meaning over the centuries .	syllogistic logic	logic	CommonN	N	the study	study	inanimate	inanimate	Inanim	Inanim	g	N	N	-1.585026652	2	2	65
id=FROWNG11 <s c="0002127 012" n=00930>	Frown	G11	Non-fiction		of	OTH	the absence of a metalanguage	In the absence of a metalanguage , how does one read the Holocaust ?	a metalanguage	metalanguage	CommonN	N	the absence	absence	inanimate	inanimate	Inanim	Inanim	n	N	N	-3.301029996	2	2	67
id=FROWNG35 <s c="0007342 062" n=03009>	Frown	G35	Non-fiction		of	OTH	the advice of the readers	That was exactly what she had been trying to bury beneath the more objective enterprise of a larger social satire , at the advice of the readers of her first solipsistic venture , /<hi Which No Vicissitude	the readers	readers	CommonN	Y	the advice	advice	animate	animate	Anim	Inanim	n	N	N	-3.301029996	2	2	80
id=FROWNG11 <s c="0002182 052" n=00954>	Frown	G11	Non-fiction		s	OTH	George Steiner's advocacy	George Steiner 's advocacy of silence after the Holocaust stems from his extreme agony and anger at what he describes as the falsification of language .	George Steiner	Steiner	ProperN	N	advocacy	advocacy	inanimate	inanimate	Inanim	Inanim	n	N	N	-3.301029996	2	1	69
id=FROWNG35 <s c="0007323 002" n=03003>	Frown	G35	Non-fiction		s	OTH	Gretchen's affection	`` It seems to me that if the girl can link together the three points of interest now visible in her work -LBR- 1 -RBR- Gretchen 's affection for her German professor father and her revolt from the ranch -LBR- 2 -RBR- college life with its stimulus and dissatisfaction -LBR- 3 -RBR- and her experiences in Germany where presumably she finds that there are worse things than the life she has run away from in the United States , she would have a good book .	Gretchen	Gretchen	ProperN	N	affection	affection	animate	animate	Anim	Inanim	n	N	N	-3.301029996	1	1	79
id=FROWNG39 <s c="0008114 032" n=03385>	Frown	G39	Non-fiction		of	OTH	the virulent anti-Catholicism of the period	I was then in college , and was so distressed by the virulent anti-Catholicism of the period that in a public rally attended by townspeople , I gave extemporaneously a rousing defense of freedom of religion .	the period	period	CommonN	N	the virulent anti-Catholicism	anti-Catholicism	time	inanimate	Inanim	Inanim	n	N	N	-3.301029996	2	3	77
id=FROWNG54 <s c="0011230 033" n=04762>	Frown	G54	Non-fiction		s	OTH	the typecaster's art	Among his star roles was that of Barrabas in Marlowe 's great triumph of the typecaster 's art .	the typecaster	typecaster	CommonN	N	art	art	animate	animate	Anim	Inanim	n	N	Y	-3.301029996	2	1	84
id=FROWNG05 <s c="0001011 062" n=00490>	Frown	G05	Non-fiction		s	OTH	Rome's cooling ashes	Standing before Thomas Locher 's Cibachrome door of arbitrarily assigned numbers , I felt a for the nuances of Nero 's fiddle amid Rome 's cooling ashes .	Rome	Rome	ProperN	N	cooling ashes	ashes	place	inanimate	Inanim	Inanim	n	N	Y	-3.301029996	1	2	80
id=FROWNG15 <s c="0003042 033" n=01308>	Frown	G15	Non-fiction		of	OTH	the narrow text-constructed aspects of his argument	By positioning this notion of desire outside of the ahistorical , class-less psychopathology of Elsaesser 's theoretical formulation , we can escape from the narrow text-constructed aspects of his argument .	his argument	argument	CommonN	N	the narrow text-constructed aspects	aspects	inanimate	inanimate	Inanim	Inanim	n	N	N	-3.301029996	2	4	70
id=FROWNG67 <s c="0013737 022" n=05848>	Frown	G67	Non-fiction		s	OTH	McCaskill's assistant	By 1942 , when the Heads suggested his transfer to Sells , Collier was relying heavily on McNickle 's presence in the Washington office as McCaskill 's assistant .	McCaskill	McCaskill	ProperN	N	assistant	assistant	animate	animate	Anim	Anim	n	N	N	-3.301029996	1	1	71
id=FROWNG02 <s c="0000233 002" n=00121>	Frown	G02	Non-fiction		of	OTH	the attainment of one of the objectives	A Europe without -LBR- commercial -RBR- borders will represent the attainment of one of the objectives laid down in the Spaak Report of 1955 , whose adoption led to the Treaty of Rome in 1957 , achieving a true common market among the -LBR- originally six , now twelve -RBR- members of the European Community .	one of the objectives	objectives	CommonN	Y	the attainment	attainment	inanimate	inanimate	Inanim	Inanim	n	N	N	-3.301029996	4	2	74
